,OBJECTID,SERVICECODE,SERVICECODEDESCRIPTION,SERVICETYPECODEDESCRIPTION,ORGANIZATIONACRONYM,SERVICECALLCOUNT,ADDDATE,RESOLUTIONDATE,SERVICEDUEDATE,SERVICEORDERDATE,INSPECTIONFLAG,INSPECTIONDATE,INSPECTORNAME,SERVICEORDERSTATUS,STATUS_CODE,SERVICEREQUESTID,PRIORITY,STREETADDRESS,XCOORD,YCOORD,LATITUDE,LONGITUDE,CITY,STATE,ZIPCODE,MARADDRESSREPOSITORYID,WARD,DETAILS,GIS_ID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED
64,10450163,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 14:35:57,2022-10-19 16:37:28,2022-10-20 14:35:57,2022-10-19 14:35:57,,,,Closed,,22-00504350,Standard,1550 7TH STREET NW,398074.29,138057.45,38.91037685,-77.02220319,WASHINGTON,DC,20001,310193.0,2,,,{EB658034-2449-1F96-E053-782F520AD36C},,,,
65,10450142,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 14:39:11,2022-10-19 15:28:26,2022-10-20 14:39:11,2022-10-19 14:39:11,,,,Closed,,22-00504364,Standard,1390 KENYON STREET NW,397206.97,140193.78,38.92961961,-77.03221196,WASHINGTON,DC,20010,301099.0,1,,,{EB658034-2434-1F96-E053-782F520AD36C},,,,
66,10450143,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 14:39:34,2022-10-19 16:12:39,2022-10-20 14:39:34,2022-10-19 14:39:34,,,,Closed,,22-00504365,Standard,5805 MACARTHUR BOULEVARD NW,390412.62,140780.44,38.93485622,-77.11057922,WASHINGTON,DC,20016,274493.0,3,,,{EB658034-2435-1F96-E053-782F520AD36C},,,,
67,10450147,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 14:41:27,2022-10-19 15:04:51,2022-10-20 14:41:27,2022-10-19 14:41:27,,,,Closed,,22-00504369,Standard,1775 T STREET NW,396413.77,138659.21,38.91579283,-77.04135191,WASHINGTON,DC,20009,241477.0,2,,,{EB658034-2439-1F96-E053-782F520AD36C},,,,
68,10450150,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 14:43:56,2022-10-19 16:54:53,2022-10-20 14:43:56,2022-10-19 14:43:56,,,,Closed,,22-00504378,Standard,3517 MINNESOTA AVENUE SE,403886.56,135361.84,38.88608767,-76.95520372,WASHINGTON,DC,20019,147786.0,7,,,{EB658034-243C-1F96-E053-782F520AD36C},,,,
69,10450178,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 14:57:50,2022-10-19 16:32:01,2022-10-20 14:57:50,2022-10-19 14:57:50,,,,Closed,,22-00504420,Standard,1523 L STREET NW,396897.82,137347.63,38.90397951,-77.03576453,WASHINGTON,DC,20005,306924.0,2,,,{EB65B5D3-D223-0802-E053-782F520AF768},,,,
70,10450201,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 15:09:55,2022-10-19 15:59:01,2022-10-20 15:09:55,2022-10-19 15:09:55,,,,Closed,,22-00504470,Standard,3719 R STREET NW,393627.85,138435.45,38.91376134,-77.07347356,WASHINGTON,DC,20007,270576.0,2,,,{EB65B5D3-D23A-0802-E053-782F520AF768},,,,
71,10450203,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 15:10:44,2022-10-19 15:29:44,2022-10-20 15:10:44,2022-10-19 15:10:44,,,,Closed,,22-00504474,Standard,5031 7TH PLACE NW,398026.71,142656.74,38.95180889,-77.022765,WASHINGTON,DC,20011,250071.0,4,,,{EB65B5D3-D23C-0802-E053-782F520AF768},,,,
72,10450214,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 15:11:34,2022-10-19 15:15:41,2022-10-20 15:11:34,2022-10-19 15:11:34,,,,Closed,,22-00504476,Standard,1775 T STREET NW,396413.77,138659.21,38.91579283,-77.04135191,WASHINGTON,DC,20009,241477.0,2,,,{EB65EB74-3038-23DC-E053-782F520A9853},,,,
73,10450221,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 15:17:31,2022-10-19 16:36:18,2022-10-20 15:17:31,2022-10-19 15:17:31,,,,Closed,,22-00504501,Standard,1346 E STREET NE,401147.37,136495.32,38.89630632,-76.98677358,WASHINGTON,DC,20002,66352.0,6,,,{EB65EB74-303F-23DC-E053-782F520A9853},,,,
74,10450228,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 15:20:03,2022-10-19 16:33:54,2022-10-20 15:20:03,2022-10-19 15:20:03,,,,Closed,,22-00504511,Standard,1100 4TH STREET SW,398511.05,134420.39,38.87761406,-77.01715952,WASHINGTON,DC,20024,307170.0,6,,,{EB65EB74-3046-23DC-E053-782F520A9853},,,,
75,10450229,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 15:20:14,2022-10-19 17:14:43,2022-10-20 15:20:14,2022-10-19 15:20:14,,,,Closed,,22-00504512,Standard,745 KENYON STREET NW,397818.36,140243.94,38.9300732,-77.02516097,WASHINGTON,DC,20010,232898.0,1,,,{EB65EB74-3047-23DC-E053-782F520A9853},,,,
76,10450242,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 15:28:10,2022-10-19 17:02:22,2022-10-20 15:28:10,2022-10-19 15:28:10,,,,Closed,,22-00504538,Standard,3234 PROSPECT STREET NW,394426.48,137550.44,38.9057943,-77.06425784,WASHINGTON,DC,20007,275812.0,2,,,{EB65EB74-3054-23DC-E053-782F520A9853},,,,
77,10450245,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 15:30:14,2022-10-19 17:08:46,2022-10-20 15:30:14,2022-10-19 15:30:14,,,,Closed,,22-00504541,Standard,821 HOWARD ROAD SE,400180.2,132902.15,38.86393804,-76.99792367,WASHINGTON,DC,20020,278626.0,8,,,{EB662118-5DF6-14F1-E053-782F520AB9FB},,,,
78,10450251,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 15:33:15,2022-10-19 16:38:33,2022-10-20 15:33:15,2022-10-19 15:33:15,,,,Closed,,22-00504552,Standard,1310 T STREET NW,397372.57,138614.27,38.91539105,-77.03029606,WASHINGTON,DC,20009,240441.0,1,,,{EB662118-5DFC-14F1-E053-782F520AB9FB},,,,
79,10450258,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 15:39:22,2022-10-19 16:43:49,2022-10-20 15:39:22,2022-10-19 15:39:22,,,,Closed,,22-00504566,Standard,949 1ST STREET SE,399463.41,134560.07,38.87887311,-77.00618408,WASHINGTON,DC,20003,320235.0,6,,,{EB662118-5E03-14F1-E053-782F520AB9FB},,,,
80,10450261,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 15:42:20,2022-10-19 17:15:55,2022-10-20 15:42:20,2022-10-19 15:42:20,,,,Closed,,22-00504571,Standard,533 NEWTON PLACE NW,398096.62,140673.69,38.93394516,-77.02195298,WASHINGTON,DC,20010,228637.0,1,,,{EB662118-5E06-14F1-E053-782F520AB9FB},,,,
81,10450274,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 15:48:22,2022-10-19 16:33:54,2022-10-20 15:48:22,2022-10-19 15:48:22,,,,Closed (Duplicate),,22-00504593,Standard,1100 4TH STREET SW,398511.05,134420.39,38.87761406,-77.01715952,WASHINGTON,DC,20024,307170.0,6,,,{EB6656BE-AC1A-5827-E053-782F520A07FA},,,,
82,10450275,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 15:48:55,2022-10-19 16:54:31,2022-10-20 15:48:55,2022-10-19 15:48:55,,,,Closed,,22-00504594,Standard,1224 W STREET SE,400964.38,133010.22,38.86491141,-76.98888791,WASHINGTON,DC,20020,70898.0,8,,,{EB6656BE-AC1B-5827-E053-782F520A07FA},,,,
83,10450277,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 15:50:10,2022-10-19 16:15:40,2022-10-20 15:50:10,2022-10-19 15:50:10,,,,Closed,,22-00504598,Standard,1307 NEW YORK AVENUE NW,397361.84,136965.05,38.90053461,-77.03041345,WASHINGTON,DC,20005,240650.0,2,,,{EB6656BE-AC1D-5827-E053-782F520A07FA},,,,
84,10450285,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 15:54:49,2022-10-19 16:32:43,2022-10-20 15:54:49,2022-10-19 15:54:49,,,,Closed,,22-00504613,Standard,800 I STREET NW,397978.3,136976.77,38.90064149,-77.02330676,WASHINGTON,DC,20001,285559.0,2,,,{EB6656BE-AC25-5827-E053-782F520A07FA},,,,
85,10450289,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 15:55:20,2022-10-19 16:43:14,2022-10-20 15:55:20,2022-10-19 15:55:20,,,,Closed,,22-00504617,Standard,6021 NORTH DAKOTA AVENUE NW,398954.85,143954.75,38.9635033,-77.01205943,WASHINGTON,DC,20011,245605.0,4,,,{EB6656BE-AC29-5827-E053-782F520A07FA},,,,
86,10450293,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 15:57:09,2022-10-19 16:53:43,2022-10-20 15:57:09,2022-10-19 15:57:09,,,,Closed,,22-00504626,Standard,4929 FOOTE STREET NE,406060.38,136562.86,38.89689461,-76.93013781,WASHINGTON,DC,20019,15920.0,7,,,{EB6656BE-AC2D-5827-E053-782F520A07FA},,,,
87,10450295,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 15:58:33,2022-10-19 17:08:39,2022-10-20 15:58:33,2022-10-19 15:58:33,,,,Closed,,22-00504630,Standard,1768 LANIER PLACE NW,396325.9,139575.64,38.92404797,-77.04237002,WASHINGTON,DC,20009,235922.0,1,,,{EB6656BE-AC2F-5827-E053-782F520A07FA},,,,
88,10450296,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 15:59:01,2022-10-19 16:36:58,2022-10-20 15:59:01,2022-10-19 15:59:01,,,,Closed,,22-00504633,Standard,1525 A STREET SE,401501.52,135627.67,38.88848968,-76.98269298,WASHINGTON,DC,20003,61490.0,7,,,{EB6656BE-AC30-5827-E053-782F520A07FA},,,,
89,10449993,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 16:03:39,2022-10-19 16:05:47,2022-10-20 16:03:39,2022-10-19 16:03:39,,,,Closed,,22-00504647,Standard,1101 4TH STREET SW,398433.79,134425.61,38.87766061,-77.01804992,WASHINGTON,DC,20024,307156.0,6,,,{EB668C68-904A-1861-E053-792F520A88F8},,,,
90,10450458,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 16:16:04,2022-10-20 01:58:27,2022-10-20 16:16:04,2022-10-19 16:16:04,,,,Closed,,22-00504668,Standard,2100 MASSACHUSETTS AVENUE NW,395921.69,138070.77,38.91048982,-77.04702246,WASHINGTON,DC,20008,225940.0,2,,,{EB66C20B-2530-2D62-E053-792F520AE729},,,,
91,10450459,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 16:16:45,2022-10-19 17:12:10,2022-10-20 16:16:45,2022-10-19 16:16:45,,,,Closed,,22-00504670,Standard,2230 LAWRENCE AVENUE NE,401969.73,139123.94,38.91998405,-76.97728621,WASHINGTON,DC,20018,286746.0,5,,,{EB66C20B-2531-2D62-E053-792F520AE729},,,,
92,10450461,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 16:17:37,2022-10-19 17:22:31,2022-10-20 16:17:37,2022-10-19 16:17:37,,,,Closed,,22-00504672,Standard,1859 CORCORAN STREET NE,401116.58,138287.34,38.91244951,-76.9871256,WASHINGTON,DC,20002,54789.0,5,,,{EB66C20B-2533-2D62-E053-792F520AE729},,,,
93,10450465,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 16:20:20,2022-10-19 21:58:44,2022-10-20 16:20:20,2022-10-19 16:20:20,,,,Closed,,22-00504680,Standard,5820 BROAD BRANCH ROAD NW,393992.15,144376.6,38.9672835,-77.06932505,WASHINGTON,DC,20015,261722.0,3,,,{EB66C20B-2537-2D62-E053-792F520AE729},,,,
94,10450453,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 16:26:38,2022-10-19 17:10:56,2022-10-20 16:26:38,2022-10-19 16:26:38,,,,Closed,,22-00504693,Standard,1381 1ST STREET SE,399459.13,133887.83,38.8728173,-77.00623288,WASHINGTON,DC,20003,309911.0,8,,,{EB66C20B-252B-2D62-E053-792F520AE729},,,,
95,10450455,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 16:27:31,2022-10-19 16:33:54,2022-10-20 16:27:31,2022-10-19 16:27:31,,,,Closed (Duplicate),,22-00504696,Standard,1100 4TH STREET SW,398511.05,134420.39,38.87761406,-77.01715952,WASHINGTON,DC,20024,307170.0,6,,,{EB66C20B-252D-2D62-E053-792F520AE729},,,,
96,10450305,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 16:33:36,2022-10-19 17:07:45,2022-10-20 16:33:36,2022-10-19 16:33:36,,,,Closed,,22-00504717,Standard,1257 1ST STREET SE,399469.39,134169.59,38.87535552,-77.00611486,WASHINGTON,DC,20003,314915.0,8,,,{EB66F7B3-C21D-70BC-E053-782F520A9FDD},,,,
97,10450306,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 16:35:18,2022-10-19 17:03:13,2022-10-20 16:35:18,2022-10-19 16:35:18,,,,Closed,,22-00504720,Standard,1509 T STREET SE,401499.75,133243.98,38.86701646,-76.98271858,WASHINGTON,DC,20020,62295.0,8,,,{EB66F7B3-C21E-70BC-E053-782F520A9FDD},,,,
98,10450307,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 16:35:42,2022-10-19 17:19:31,2022-10-20 16:35:42,2022-10-19 16:35:42,,,,Closed,,22-00504721,Standard,2020 12TH STREET NW,397532.56,138860.44,38.91760943,-77.02845215,WASHINGTON,DC,20009,295020.0,1,,,{EB66F7B3-C21F-70BC-E053-782F520A9FDD},,,,
99,10450312,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 16:40:33,2022-10-19 17:10:01,2022-10-20 16:40:33,2022-10-19 16:40:33,,,,Closed,,22-00504729,Standard,1402 1ST STREET SE,399520.73,133830.03,38.87229665,-77.00552297,WASHINGTON,DC,20003,301423.0,8,,,{EB66F7B3-C224-70BC-E053-782F520A9FDD},,,,
100,10450317,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 16:43:33,2022-10-19 17:09:37,2022-10-20 16:43:33,2022-10-19 16:43:33,,,,Closed,,22-00504740,Standard,200 - 399 BLOCK OF 57TH STREET NE,406976.11999999,136061.73000701,38.89237312,-76.91958653,WASHINGTON,DC,20019,805402.0,7,,,{EB66F7B3-C229-70BC-E053-782F520A9FDD},,,,
101,10450481,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 16:47:49,2022-10-19 17:26:25,2022-10-20 16:47:49,2022-10-19 16:47:49,,,,Closed,,22-00504753,Standard,3301 AMES STREET NE,403468.85,135843.76,38.89043074,-76.96001579,WASHINGTON,DC,20019,37184.0,7,,,{EB672D59-1839-6C0B-E053-792F520A14AB},,,,
102,10450493,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 16:54:10,2022-10-19 21:58:22,2022-10-20 16:54:10,2022-10-19 16:54:10,,,,Closed,,22-00504772,Standard,539 PARK ROAD NW,398131.71,140590.44,38.9331953,-77.02154803,WASHINGTON,DC,20010,228829.0,1,,,{EB672D59-1845-6C0B-E053-792F520A14AB},,,,
103,10450496,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 16:57:16,2022-10-19 22:18:37,2022-10-20 16:57:16,2022-10-19 16:57:16,,,,Closed,,22-00504782,Standard,5731 13TH STREET NW,397451.07,143499.55,38.95939966,-77.02940905,WASHINGTON,DC,20011,253117.0,4,,,{EB672D59-1848-6C0B-E053-792F520A14AB},,,,
104,10450319,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 17:04:49,2022-10-19 21:57:02,2022-10-20 17:04:49,2022-10-19 17:04:49,,,,Closed,,22-00504796,Standard,50 HAWAII AVENUE NE,399447.16,141997.23,38.94586988,-77.00637735,WASHINGTON,DC,20011,288391.0,5,,,{EB6762F5-CD1E-74C9-E053-782F520AA5F0},,,,
105,10450502,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 17:15:24,2022-10-19 21:56:21,2022-10-20 17:15:24,2022-10-19 17:15:24,,,,Closed,,22-00504852,Standard,3327 Q STREET NW,394182.92,138123.44,38.91095417,-77.06707073,WASHINGTON,DC,20007,272843.0,2,,,{EB6798A3-33B6-201D-E053-792F520AB4DA},,,,
106,10450505,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 17:19:03,2022-10-19 22:14:44,2022-10-20 17:19:02,2022-10-19 17:19:03,,,,Closed,,22-00504865,Standard,3100 14TH STREET NW,397140.04,140158.41,38.92930077,-77.03298372,WASHINGTON,DC,20010,306304.0,1,,,{EB6798A3-33B9-201D-E053-792F520AB4DA},,,,
107,10450508,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 17:20:20,2022-10-19 22:17:21,2022-10-20 17:20:20,2022-10-19 17:20:20,,,,Closed,,22-00504870,Standard,2808 DOUGLAS STREET NE,402813.75,139530.97,38.92364874,-76.96755179,WASHINGTON,DC,20018,44663.0,5,,,{EB6798A3-33BC-201D-E053-792F520AB4DA},,,,
108,10450516,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 17:25:15,2022-10-19 22:13:54,2022-10-20 17:25:15,2022-10-19 17:25:15,,,,Closed,,22-00504891,Standard,1415 DECATUR STREET NW,397091.38,142283.77,38.94844648,-77.03355392,WASHINGTON,DC,20011,255736.0,4,,,{EB6798A3-33C4-201D-E053-792F520AB4DA},,,,
109,10450523,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 17:27:51,2022-10-20 15:41:23,2022-10-21 15:26:26,2022-10-19 17:27:51,,,,Closed,,22-00504904,Standard,322 40TH STREET NE,404558.4,136144.21,38.89313233,-76.94745494,WASHINGTON,DC,20019,295141.0,7,,,{EB6798A3-33CB-201D-E053-792F520AB4DA},,,,
110,10450528,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 17:31:11,2022-10-19 22:03:24,2022-10-20 17:31:11,2022-10-19 17:31:11,,,,Closed,,22-00504912,Standard,2818 Q STREET SE,402872.6,133676.9,38.87091297,-76.96689761,WASHINGTON,DC,20020,44264.0,7,,,{EB67CE3E-1948-7D72-E053-792F520AF0EC},,,,
111,10450531,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 17:32:51,2022-10-19 22:26:01,2022-10-20 17:32:51,2022-10-19 17:32:51,,,,Closed,,22-00504918,Standard,55 U STREET NW,399054.09,138813.04,38.91718539,-77.01090726,WASHINGTON,DC,20001,227628.0,5,,,{EB67CE3E-194B-7D72-E053-792F520AF0EC},,,,
112,10450543,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 17:39:00,2022-10-19 21:17:35,2022-10-20 17:39:00,2022-10-19 17:39:00,,,,Closed,,22-00504938,Standard,4100 GEORGIA AVENUE NW,397765.51,141458.64,38.94101511,-77.02577445,WASHINGTON,DC,20011,300492.0,4,,,{EB67CE3E-1957-7D72-E053-792F520AF0EC},,,,
113,10450545,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 17:39:21,2022-10-19 21:07:27,2022-10-20 17:39:21,2022-10-19 17:39:21,,,,Closed,,22-00504941,Standard,4000 MASSACHUSETTS AVENUE NW,393168.99,140390.5,38.93136927,-77.07878386,WASHINGTON,DC,20016,223988.0,3,,,{EB67CE3E-1959-7D72-E053-792F520AF0EC},,,,
114,10450551,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 17:42:59,2022-10-19 21:56:42,2022-10-20 17:42:59,2022-10-19 17:42:59,,,,Closed,,22-00504951,Standard,3502 COMMODORE JOSHUA BARNEY DRIVE NE,403819.28,140081.08,38.92860051,-76.95595294,WASHINGTON,DC,20018,146158.0,5,,,{EB67CE3E-195F-7D72-E053-792F520AF0EC},,,,
115,10450338,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 17:45:54,2022-10-19 21:57:26,2022-10-20 17:45:53,2022-10-19 17:45:54,,,,Closed,,22-00504961,Standard,1073 31ST STREET NW,394706.86,137419.41,38.90461567,-77.06102429,WASHINGTON,DC,20007,273851.0,2,,,{EB6803E5-E18B-40DB-E053-782F520A2E8F},,,,
116,10450342,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 17:47:49,2022-10-19 21:57:27,2022-10-20 17:47:49,2022-10-19 17:47:49,,,,Closed (Duplicate),,22-00504967,Standard,1073 31ST STREET NW,394706.86,137419.41,38.90461567,-77.06102429,WASHINGTON,DC,20007,273851.0,2,,,{EB6803E5-E18F-40DB-E053-782F520A2E8F},,,,
117,10450356,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 17:54:29,2022-10-19 22:14:24,2022-10-20 17:54:29,2022-10-19 17:54:29,,,,Closed,,22-00504991,Standard,4718 QUARLES STREET NE,405785.02,138029.33,38.91010694,-76.93329972,WASHINGTON,DC,20019,150835.0,7,,,{EB6803E5-E19D-40DB-E053-782F520A2E8F},,,,
118,10450364,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 17:56:28,2022-10-19 21:55:59,2022-10-20 17:56:28,2022-10-19 17:56:28,,,,Closed,,22-00505003,Standard,9 4TH STREET SE,399932.52,135719.0,38.88931369,-77.00077781,WASHINGTON,DC,20003,278743.0,6,,,{EB6803E5-E1A5-40DB-E053-782F520A2E8F},,,,
119,10450371,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 17:57:28,2022-10-19 20:18:39,2022-10-20 17:57:28,2022-10-19 17:57:28,,,,Closed,,22-00505012,Standard,1768 LANIER PLACE NW,396325.9,139575.64,38.92404797,-77.04237002,WASHINGTON,DC,20009,235922.0,1,,,{EB6803E5-E1AC-40DB-E053-782F520A2E8F},,,,
120,10450377,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 17:58:15,2022-10-19 23:34:17,2022-10-20 17:58:15,2022-10-19 17:58:15,,,,Closed,,22-00505020,Standard,2600 VIRGINIA AVENUE NW,395186.16,136867.22,38.8996441,-77.0554946,WASHINGTON,DC,20037,279603.0,2,,,{EB6803E5-E1B2-40DB-E053-782F520A2E8F},,,,
121,10450383,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 17:59:26,2022-10-19 21:21:47,2022-10-20 17:59:26,2022-10-19 17:59:26,,,,Closed,,22-00505029,Standard,200 S STREET NE,399718.61,138490.6,38.91428121,-77.00324457,WASHINGTON,DC,20002,53097.0,5,,,{EB683992-F3BD-4735-E053-782F520ABED6},,,,
122,10450385,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 17:59:36,2022-10-19 22:16:55,2022-10-20 17:59:35,2022-10-19 17:59:36,,,,Closed,,22-00505032,Standard,1624 CRESCENT PLACE NW,396728.66,139168.67,38.92038344,-77.03772342,WASHINGTON,DC,20009,235802.0,1,,,{EB683992-F3BF-4735-E053-782F520ABED6},,,,
123,10450396,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 18:04:33,2022-10-19 21:22:42,2022-10-20 18:04:33,2022-10-19 18:04:33,,,,Closed,,22-00505048,Standard,600 - 699 BLOCK OF MONROE STREET NE,400260.91,140497.990007,38.93236409,-76.99699081,WASHINGTON,DC,20017,808876.0,5,,,{EB683992-F3CA-4735-E053-782F520ABED6},,,,
124,10450398,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 18:05:28,2022-10-19 21:23:14,2022-10-20 18:05:28,2022-10-19 18:05:28,,,,Closed,,22-00505056,Standard,625 MONROE STREET NE,400256.57,140463.91,38.93205742,-76.99704088,WASHINGTON,DC,20017,309938.0,5,,,{EB683992-F3CC-4735-E053-782F520ABED6},,,,
125,10450403,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 18:07:28,2022-10-19 21:23:15,2022-10-20 18:07:28,2022-10-19 18:07:28,,,,Closed (Duplicate),,22-00505065,Standard,625 MONROE STREET NE,400256.57,140463.91,38.93205742,-76.99704088,WASHINGTON,DC,20017,309938.0,5,,,{EB683992-F3D1-4735-E053-782F520ABED6},,,,
126,10450407,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-19 18:09:17,2022-10-19 23:11:05,2022-10-20 18:09:17,2022-10-19 18:09:17,,,,Closed,,22-00505069,Standard,MONROE STREET NE AND MICHIGAN AVENUE NE,400171.87779011,140503.30749482,38.93241202,-76.99801766,WASHINGTON,DC,20064,906926.0,5,,,{EB683992-F3D5-4735-E053-782F520ABED6},,,,
